Numéro du poste,Circonscription,Commune,Etablissement,RNE,Nature,Spécialité,Nb. Cl.,Dont Cl. Spé.,Nb supports mis au mouvement,Nb supports inaccessibles,Total,Dont nb supports vacants,Coords
18982,MONTEREAU,MONTEREAU FAULT YONNE,LA POTERIE                    ,0770664D,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,8,0,8,0,"(48.3881986, 2.9549588)"
19047,MONTEREAU,MONTEREAU FAULT YONNE,PETIT VAUGIRARD               ,0770703W,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,12,0,12,1,"(48.3857501, 2.9513846)"
19900,MONTEREAU,MONTEREAU FAULT YONNE,PIERRE ET MARIE CURIE         ,0771455N,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,11,0,11,0,"(48.398564, 2.954617)"
21191,MONTEREAU,MONTEREAU FAULT YONNE,CLAUDE SIGONNEAU              ,0772461G,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,11,0,11,0,"(48.3963225, 2.9587192)"
21430,MONTEREAU,MONTEREAU FAULT YONNE,ALBERT CAMUS                  ,0772724T,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,11,0,11,0,"(48.4010091, 2.9580094)"
18961,MONTEREAU,MONTEREAU FAULT YONNE,VILLA MARIE-LOUISE            ,0770652R,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.3921252, 2.9531188)"
18975,MONTEREAU,MONTEREAU FAULT YONNE,CLOS DION                     ,0770661A,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,4,1,5,0,"(48.3956949, 2.9543768)"
18979,MONTEREAU,MONTEREAU FAULT YONNE,VICTOR HUGO                   ,0770663C,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,5,0,5,0,"(48.3868919, 2.9534744)"
19413,MONTEREAU,MONTEREAU FAULT YONNE,ANTOINE DE SAINT-EXUPERY      ,0771015K,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,5,0,5,0,"(48.3969347, 2.9599198)"
19448,MONTEREAU,MONTEREAU FAULT YONNE,MADEMOISELLE BOYER            ,0771059H,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,7,0,7,3,"(48.3798685, 2.9470797)"
19896,MONTEREAU,MONTEREAU FAULT YONNE,PIERRE ET MARIE CURIE         ,0771454M,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,4,0,4,1,"(48.398564, 2.954617)"
20093,MONTEREAU,MONTEREAU FAULT YONNE,LES ORMEAUX                   ,0771554W,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.3956327, 2.951208)"
21427,MONTEREAU,MONTEREAU FAULT YONNE,ALBERT CAMUS                  ,0772723S,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.4010091, 2.9580094)"
20113,PEI,MONTEREAU FAULT YONNE,PAUL ELUARD                   ,0771567K,ISES - Enseignant 1er degré de segpa,G0170 - Enseigner en segpa ou en erea ,0,0,5,0,5,1,"(48.39993, 2.969205)"
19584,MONTEREAU,MONTEREAU FAULT YONNE,MONTEREAU                     ,0771138U,ITIN - (enseignant) 1e degré itinérant spécialisé,G0163 - Accueil primo arrivants,0,0,2,0,2,0,"(48.387708, 2.952321)"
19585,MONTEREAU,MONTEREAU FAULT YONNE,MONTEREAU                     ,0771138U,ITSP - Enseignant 1er degré itinérant spécialisé,G0000 - Sans spécialité,0,0,1,0,1,1,"(48.387708, 2.952321)"
175151,MONTEREAU,MONTEREAU FAULT YONNE,PETIT VAUGIRARD               ,0770703W,RASE - Réseau d'aide à dominante,G0173 - Rased aide à dominante pédagogique,0,0,1,0,1,0,"(48.3857501, 2.9513846)"
19586,MONTEREAU,MONTEREAU FAULT YONNE,MONTEREAU                     ,0771138U,RASE - Réseau d'aide à dominante,G0172 - Rased aide à dominante relationnelle ,0,0,1,0,1,1,"(48.387708, 2.952321)"
19901,MONTEREAU,MONTEREAU FAULT YONNE,PIERRE ET MARIE CURIE         ,0771455N,RASE - Réseau d'aide à dominante,G0173 - Rased aide à dominante pédagogique,0,0,1,0,1,0,"(48.398564, 2.954617)"
21192,MONTEREAU,MONTEREAU FAULT YONNE,CLAUDE SIGONNEAU              ,0772461G,RASE - Réseau d'aide à dominante,G0173 - Rased aide à dominante pédagogique,0,0,1,0,1,0,"(48.3963225, 2.9587192)"
21431,MONTEREAU,MONTEREAU FAULT YONNE,ALBERT CAMUS                  ,0772724T,RASE - Réseau d'aide à dominante,G0173 - Rased aide à dominante pédagogique,0,0,1,0,1,0,"(48.4010091, 2.9580094)"
211777,MONTEREAU,MONTEREAU FAULT YONNE,LES ORMEAUX                   ,0770655U,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.3956327, 2.951208)"
211778,MONTEREAU,MONTEREAU FAULT YONNE,CLOS DION                     ,0770659Y,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.3956949, 2.9543768)"
211771,MONTEREAU,MONTEREAU FAULT YONNE,CLOS DION                     ,0770661A,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.3956949, 2.9543768)"
211772,MONTEREAU,MONTEREAU FAULT YONNE,VICTOR HUGO                   ,0770663C,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3868919, 2.9534744)"
211779,MONTEREAU,MONTEREAU FAULT YONNE,LA POTERIE                    ,0770664D,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.3881986, 2.9549588)"
211780,MONTEREAU,MONTEREAU FAULT YONNE,PETIT VAUGIRARD               ,0770703W,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3857501, 2.9513846)"
211773,MONTEREAU,MONTEREAU FAULT YONNE,ANTOINE DE SAINT-EXUPERY      ,0771015K,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,3,0,3,1,"(48.3969347, 2.9599198)"
211774,MONTEREAU,MONTEREAU FAULT YONNE,PIERRE ET MARIE CURIE         ,0771454M,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.398564, 2.954617)"
211781,MONTEREAU,MONTEREAU FAULT YONNE,PIERRE ET MARIE CURIE         ,0771455N,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.398564, 2.954617)"
211775,MONTEREAU,MONTEREAU FAULT YONNE,LES ORMEAUX                   ,0771554W,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.3956327, 2.951208)"
211782,MONTEREAU,MONTEREAU FAULT YONNE,CLAUDE SIGONNEAU              ,0772461G,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.3963225, 2.9587192)"
211776,MONTEREAU,MONTEREAU FAULT YONNE,ALBERT CAMUS                  ,0772723S,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.4010091, 2.9580094)"
211783,MONTEREAU,MONTEREAU FAULT YONNE,ALBERT CAMUS                  ,0772724T,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.4010091, 2.9580094)"
19587,MONTEREAU,MONTEREAU FAULT YONNE,MONTEREAU                     ,0771138U,TS - Titulaire de secteur,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.387708, 2.952321)"
20217,PEI,MONTEREAU FAULT YONNE,MARIE LOUISE                  ,0771614L,UEE - Unité d'enseignement élémentaire,G0176 - Ulis ue troubles fonctions cognitives,0,0,4,2,6,3,"(48.3921252, 2.9531188)"
20218,PEI,MONTEREAU FAULT YONNE,MARIE LOUISE                  ,0771614L,UEM - Unité d'enseignement maternelle,G0176 - Ulis ue troubles fonctions cognitives,0,0,0,2,2,0,"(48.3921252, 2.9531188)"
166332,PEI,MONTEREAU FAULT YONNE,PIERRE DE MONTEREAU           ,0771174H,ULCG - Ulis collège,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,0,"(48.3868919, 2.9534744)"
20114,PEI,MONTEREAU FAULT YONNE,PAUL ELUARD                   ,0771567K,ULCG - Ulis collège,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,0,"(48.39993, 2.969205)"
186322,MONTEREAU,MONTEREAU FAULT YONNE,LES ORMEAUX                   ,0770655U,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,1,"(48.3956327, 2.951208)"
18984,MONTEREAU,MONTEREAU FAULT YONNE,LA POTERIE                    ,0770664D,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,0,1,1,0,"(48.3881986, 2.9549588)"
145327,MONTEREAU,MONTEREAU FAULT YONNE,PETIT VAUGIRARD               ,0770703W,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,1,"(48.3857501, 2.9513846)"
21434,MONTEREAU,MONTEREAU FAULT YONNE,ALBERT CAMUS                  ,0772724T,ULEC - Ulis école,G0177 - Ulis ue troubles fonctions motrices et maladies invalidantes,0,0,1,0,1,1,"(48.4010091, 2.9580094)"
18870,MELUN,MONTEREAU SUR LE JARD,JACQUELINE AURIOL             ,0770590Y,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.5961765, 2.6828188)"
18871,MELUN,MONTEREAU SUR LE JARD,JACQUELINE AURIOL             ,0770590Y,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.5961765, 2.6828188)"
141744,LAGNY,MONTEVRAIN,LE VERGER                     ,0770451X,DCOM - Compensation décharge de directeur,G0000 - Sans spécialité,0,0,0,1,1,0,"(48.876004, 2.747321)"
21509,LAGNY,MONTEVRAIN,LOUIS DE VION                 ,0772800A,DCOM - Compensation décharge de directeur,G0000 - Sans spécialité,0,0,0,1,1,0,"(48.858127, 2.761908)"
21566,LAGNY,MONTEVRAIN,LE PUITS DU GUE               ,0772832K,DCOM - Compensation décharge de directeur,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8741286, 2.748344)"
18631,LAGNY,MONTEVRAIN,LE VERGER                     ,0770451X,DE - Directeur d'école,D0000 - Direction,13,0,0,1,1,0,"(48.876004, 2.747321)"
21394,LAGNY,MONTEVRAIN,EUGENE ISABEY                 ,0772686B,DE - Directeur d'école,D0000 - Direction,7,0,1,0,1,0,"(48.8545823, 2.764837)"
21396,LAGNY,MONTEVRAIN,EUGENE ISABEY                 ,0772687C,DE - Directeur d'école,D0000 - Direction,11,0,0,1,1,0,"(48.8545823, 2.764837)"
21510,LAGNY,MONTEVRAIN,LOUIS DE VION                 ,0772800A,DE - Directeur d'école,D0000 - Direction,23,0,0,1,1,0,"(48.858127, 2.761908)"
21567,LAGNY,MONTEVRAIN,LE PUITS DU GUE               ,0772832K,DE - Directeur d'école,D0000 - Direction,14,0,0,1,1,0,"(48.8741286, 2.748344)"
18632,LAGNY,MONTEVRAIN,LE VERGER                     ,0770451X,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,8,0,8,0,"(48.876004, 2.747321)"
21397,LAGNY,MONTEVRAIN,EUGENE ISABEY                 ,0772687C,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,10,0,10,1,"(48.8545823, 2.764837)"
21511,LAGNY,MONTEVRAIN,LOUIS DE VION                 ,0772800A,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,13,0,13,1,"(48.858127, 2.761908)"
21568,LAGNY,MONTEVRAIN,LE PUITS DU GUE               ,0772832K,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,7,0,7,0,"(48.8741286, 2.748344)"
18633,LAGNY,MONTEVRAIN,LE VERGER                     ,0770451X,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.876004, 2.747321)"
21395,LAGNY,MONTEVRAIN,EUGENE ISABEY                 ,0772686B,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,6,0,6,0,"(48.8545823, 2.764837)"
21512,LAGNY,MONTEVRAIN,LOUIS DE VION                 ,0772800A,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,9,0,9,1,"(48.858127, 2.761908)"
21569,LAGNY,MONTEVRAIN,LE PUITS DU GUE               ,0772832K,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,6,0,6,0,"(48.8741286, 2.748344)"
21308,PEI,MONTEVRAIN,ECOLE D'ALEMBERT              ,0772600H,ECSP - Enseignant classe spécialisée,G0137 - Option f,0,0,1,0,1,1,"(48.8784533, 2.7333711)"
211786,LAGNY,MONTEVRAIN,LE VERGER                     ,0770451X,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.876004, 2.747321)"
211785,LAGNY,MONTEVRAIN,EUGENE ISABEY                 ,0772686B,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8545823, 2.764837)"
211787,LAGNY,MONTEVRAIN,EUGENE ISABEY                 ,0772687C,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8545823, 2.764837)"
18321,DAMMARTIN EN GOELE,MONTGE EN GOELE,,0770287U,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(49.0255728, 2.7444483)"
18322,DAMMARTIN EN GOELE,MONTGE EN GOELE,,0770287U,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,1,"(49.0255728, 2.7444483)"
18317,MEAUX NORD,MONTHYON,MARCEL PAGNOL                 ,0770286T,DE - Directeur d'école,D0000 - Direction,7,0,1,0,1,0,"(49.009942, 2.8337706)"
18318,MEAUX NORD,MONTHYON,MARCEL PAGNOL                 ,0770286T,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,3,1,4,0,"(49.009942, 2.8337706)"
18319,MEAUX NORD,MONTHYON,MARCEL PAGNOL                 ,0770286T,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(49.009942, 2.8337706)"
211788,MEAUX NORD,MONTHYON,MARCEL PAGNOL                 ,0770286T,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,2,0,2,1,"(49.009942, 2.8337706)"
18365,MONTEREAU,MONTIGNY LENCOUP,,0770313X,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.4528441, 3.0593161)"
20770,MONTEREAU,MONTIGNY LENCOUP,,0772060W,DE - Directeur d'école,D0000 - Direction,2,0,1,0,1,0,"(48.4528441, 3.0593161)"
18366,MONTEREAU,MONTIGNY LENCOUP,,0770313X,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.4528441, 3.0593161)"
20771,MONTEREAU,MONTIGNY LENCOUP,,0772060W,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.4528441, 3.0593161)"
211790,MONTEREAU,MONTIGNY LENCOUP,,0770313X,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.4528441, 3.0593161)"
211789,MONTEREAU,MONTIGNY LENCOUP,,0772060W,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.4528441, 3.0593161)"
19932,FONTAINEBLEAU,MONTIGNY SUR LOING,,0771465Z,DE - Directeur d'école,D0000 - Direction,5,0,1,0,1,0,"(48.3336745, 2.7407155)"
20066,FONTAINEBLEAU,MONTIGNY SUR LOING,,0771542H,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.3336745, 2.7407155)"
19933,FONTAINEBLEAU,MONTIGNY SUR LOING,,0771465Z,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.3336745, 2.7407155)"
20067,FONTAINEBLEAU,MONTIGNY SUR LOING,,0771542H,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.3336745, 2.7407155)"
211791,FONTAINEBLEAU,MONTIGNY SUR LOING,,0771542H,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3336745, 2.7407155)"
18465,COULOMMIERS,MONTOLIVET,,0770363B,DE - Directeur d'école,D0000 - Direction,1,0,1,0,1,0,"(43.3180208, 5.4277827)"
18262,VAL D'EUROPE,MONTRY,PIERRE ET MARIE CURIE         ,0770261R,DE - Directeur d'école,D0000 - Direction,5,0,1,0,1,0,"(48.8867651, 2.8296755)"
20069,VAL D'EUROPE,MONTRY,PIERRE ET MARIE CURIE         ,0771543J,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.8867651, 2.8296755)"
20251,VAL D'EUROPE,MONTRY,LOUIS PERGAUD                 ,0771637L,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.88406, 2.8331024)"
20315,VAL D'EUROPE,MONTRY,LOUIS PERGAUD                 ,0771682K,DE - Directeur d'école,D0000 - Direction,6,0,1,0,1,0,"(48.88406, 2.8331024)"
18263,VAL D'EUROPE,MONTRY,PIERRE ET MARIE CURIE         ,0770261R,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,3,1,4,0,"(48.8867651, 2.8296755)"
20316,VAL D'EUROPE,MONTRY,LOUIS PERGAUD                 ,0771682K,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,4,1,5,1,"(48.88406, 2.8331024)"
20070,VAL D'EUROPE,MONTRY,PIERRE ET MARIE CURIE         ,0771543J,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.8867651, 2.8296755)"
20252,VAL D'EUROPE,MONTRY,LOUIS PERGAUD                 ,0771637L,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,1,"(48.88406, 2.8331024)"
211794,VAL D'EUROPE,MONTRY,PIERRE ET MARIE CURIE         ,0770261R,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8867651, 2.8296755)"
211792,VAL D'EUROPE,MONTRY,PIERRE ET MARIE CURIE         ,0771543J,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8867651, 2.8296755)"
211793,VAL D'EUROPE,MONTRY,LOUIS PERGAUD                 ,0771637L,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.88406, 2.8331024)"
211795,VAL D'EUROPE,MONTRY,LOUIS PERGAUD                 ,0771682K,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.88406, 2.8331024)"
19008,SEINE ET LOING,MORET LOING ET ORVANNE,DU MARAIS                     ,0770679V,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.3340013, 2.7849625)"
19012,SEINE ET LOING,MORET LOING ET ORVANNE,MONTARLOT                     ,0770680W,DE - Directeur d'école,D0000 - Direction,1,0,1,0,1,0,"(48.350263, 2.8489428)"
19014,SEINE ET LOING,MORET LOING ET ORVANNE,LES COLUMIERES                ,0770683Z,DE - Directeur d'école,D0000 - Direction,6,0,1,0,1,0,"(48.3688734, 2.8153196)"
19016,SEINE ET LOING,MORET LOING ET ORVANNE,DONJON                        ,0770685B,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.370371, 2.8186197)"
19029,SEINE ET LOING,MORET LOING ET ORVANNE,ALEXANDRE CHEVRIER            ,0770693K,DE - Directeur d'école,D0000 - Direction,10,0,1,0,1,1,"(48.3795709, 2.7910885)"
19032,SEINE ET LOING,MORET LOING ET ORVANNE,ALEXANDRE CHEVRIER            ,0770695M,DE - Directeur d'école,D0000 - Direction,6,0,1,0,1,0,"(48.3795709, 2.7910885)"
19822,SEINE ET LOING,MORET LOING ET ORVANNE,RAVANNE                       ,0771426G,DE - Directeur d'école,D0000 - Direction,6,0,1,0,1,0,"(48.3673356, 2.8303076)"
20785,SEINE ET LOING,MORET LOING ET ORVANNE,LES LILAS                     ,0772075M,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.3518359, 2.8181206)"
19009,SEINE ET LOING,MORET LOING ET ORVANNE,DU MARAIS                     ,0770679V,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3340013, 2.7849625)"
19015,SEINE ET LOING,MORET LOING ET ORVANNE,LES COLUMIERES                ,0770683Z,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,5,0,5,0,"(48.3688734, 2.8153196)"
19030,SEINE ET LOING,MORET LOING ET ORVANNE,ALEXANDRE CHEVRIER            ,0770693K,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,8,1,9,0,"(48.3795709, 2.7910885)"
19823,SEINE ET LOING,MORET LOING ET ORVANNE,RAVANNE                       ,0771426G,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,4,1,5,0,"(48.3673356, 2.8303076)"
19010,SEINE ET LOING,MORET LOING ET ORVANNE,DU MARAIS                     ,0770679V,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3340013, 2.7849625)"
19017,SEINE ET LOING,MORET LOING ET ORVANNE,DONJON                        ,0770685B,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.370371, 2.8186197)"
19033,SEINE ET LOING,MORET LOING ET ORVANNE,ALEXANDRE CHEVRIER            ,0770695M,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,5,0,5,1,"(48.3795709, 2.7910885)"
20786,SEINE ET LOING,MORET LOING ET ORVANNE,LES LILAS                     ,0772075M,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.3518359, 2.8181206)"
172095,PEI,MORET LOING ET ORVANNE,MORET ALFRED SISLEY           ,0770038Y,REF - Enseignant 1e degré référent,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3730295, 2.8159485)"
211798,SEINE ET LOING,MORET LOING ET ORVANNE,DU MARAIS                     ,0770679V,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3340013, 2.7849625)"
211799,SEINE ET LOING,MORET LOING ET ORVANNE,MONTARLOT                     ,0770680W,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.350263, 2.8489428)"
211800,SEINE ET LOING,MORET LOING ET ORVANNE,ALEXANDRE CHEVRIER            ,0770693K,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3795709, 2.7910885)"
211796,SEINE ET LOING,MORET LOING ET ORVANNE,ALEXANDRE CHEVRIER            ,0770695M,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3795709, 2.7910885)"
211801,SEINE ET LOING,MORET LOING ET ORVANNE,RAVANNE                       ,0771426G,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.3673356, 2.8303076)"
211797,SEINE ET LOING,MORET LOING ET ORVANNE,LES LILAS                     ,0772075M,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.3518359, 2.8181206)"
174777,PEI,MORET LOING ET ORVANNE,ECUELLES IMP LA SAPINIERE     ,0771403G,UEE - Unité d'enseignement élémentaire,G0176 - Ulis ue troubles fonctions cognitives,0,0,0,1,1,0,"(48.3730295, 2.8159485)"
17945,PEI,MORET LOING ET ORVANNE,MORET ALFRED SISLEY           ,0770038Y,ULCG - Ulis collège,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,0,"(48.3730295, 2.8159485)"
21470,DAMMARIE-LES-LYS,MORMANT,JEAN DE LA FONTAINE           ,0772760G,DCOM - Compensation décharge de directeur,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.6080966, 2.8819269)"
21466,DAMMARIE-LES-LYS,MORMANT,CHARLES PERRAULT              ,0772759F,DE - Directeur d'école,D0000 - Direction,9,0,1,0,1,0,"(48.6071167, 2.8821019)"
21471,DAMMARIE-LES-LYS,MORMANT,JEAN DE LA FONTAINE           ,0772760G,DE - Directeur d'école,D0000 - Direction,17,1,0,1,1,0,"(48.6080966, 2.8819269)"
21472,DAMMARIE-LES-LYS,MORMANT,JEAN DE LA FONTAINE           ,0772760G,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,14,1,15,0,"(48.6080966, 2.8819269)"
21467,DAMMARIE-LES-LYS,MORMANT,CHARLES PERRAULT              ,0772759F,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,8,0,8,1,"(48.6071167, 2.8821019)"
21473,DAMMARIE-LES-LYS,MORMANT,JEAN DE LA FONTAINE           ,0772760G,RASE - Réseau d'aide à dominante,G0173 - Rased aide à dominante pédagogique,0,0,1,0,1,0,"(48.6080966, 2.8819269)"
211802,DAMMARIE-LES-LYS,MORMANT,CHARLES PERRAULT              ,0772759F,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.6071167, 2.8821019)"
